Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
2957,3.1194610595703125,637.0,1,1,40,79,1,100,small,False
2958,6.600638389587402,1003.0,1,1,40,79,1,400,small,False
2959,2.756683826446533,633.0,1,1,40,79,1,200,small,False
2960,0.8015799522399902,236.0,1,1,40,79,1,0,small,False
2961,5.804985761642456,611.0,1,1,40,79,1,0,small,False
2962,4.958500385284424,795.0,1,1,40,79,1,300,small,False
2963,0.5737547874450684,249.0,1,1,40,79,1,0,small,False
2964,0.7799997329711914,247.0,1,1,40,79,1,0,small,False
2965,2.2241368293762207,627.0,1,1,40,79,1,0,small,False
2966,0.7431342601776123,249.0,1,1,40,79,1,0,small,False
2967,2.9160571098327637,740.0,1,1,40,79,1,100,small,False
2968,5.371011972427368,1012.0,1,1,40,79,1,200,small,False
2969,5.052040338516235,1020.0,1,1,40,79,1,300,small,False
2970,3.0889930725097656,610.0,1,1,40,79,1,0,small,False
2971,1.853841781616211,650.0,1,1,40,79,1,100,small,False
2972,1.9520769119262695,610.0,1,1,40,79,1,100,small,False
2973,3.1171886920928955,637.0,1,1,40,79,1,100,small,False
2974,5.838885307312012,787.0,1,1,40,79,1,300,small,False
2975,4.604121446609497,1333.0,1,1,1320,79,1,200,small,False
2976,0.7710063457489014,246.0,1,1,40,79,1,200,small,False
2977,1.673063039779663,609.0,1,1,40,79,1,100,small,False
2978,7.134928226470947,1538.0,1,1,1320,79,1,500,small,False
2979,0.7030909061431885,242.0,1,1,40,79,1,200,small,False
2980,3.7942190170288086,702.0,1,1,40,79,1,400,small,False
2981,4.679638624191284,717.0,1,1,40,79,1,300,small,False
2982,0.5689654350280762,251.0,1,1,40,79,1,200,small,False
2983,0.6279826164245605,247.0,1,1,40,79,1,0,small,False
2984,3.4254047870635986,722.0,1,1,40,79,1,300,small,False
2985,12.088481426239014,954.0,1,1,40,79,1,200,small,False
2986,4.464024066925049,1322.0,1,1,1320,79,1,500,small,False
2987,0.5810127258300781,246.0,1,1,40,79,1,200,small,False
2988,5.550511598587036,1316.0,1,1,1320,79,1,500,small,False
2989,1.2714130878448486,610.0,1,1,40,79,1,200,small,False
2990,0.6679341793060303,247.0,1,1,40,79,1,200,small,False
2991,5.0470967292785645,1031.0,1,1,40,79,1,300,small,False
2992,2.8019118309020996,748.0,1,1,40,79,1,300,small,False
2993,0.8127732276916504,233.0,1,1,40,79,1,0,small,False
2994,5.544774770736694,613.0,1,1,40,79,1,200,small,False
2995,5.425375938415527,791.0,1,1,40,79,1,600,small,False
2996,0.5990681648254395,252.0,1,1,40,79,1,0,small,False
2997,3.020308256149292,739.0,1,1,40,79,1,200,small,False
2998,0.6111235618591309,249.0,1,1,40,79,1,0,small,False
2999,3.5925629138946533,1330.0,1,1,1320,79,1,200,small,False
3000,5.769648313522339,1910.0,1,1,1320,79,1,500,small,False
3001,2.764439105987549,779.0,1,1,40,79,1,200,small,False
3002,6.062835693359375,1009.0,1,1,40,79,1,500,small,False
3003,1.9226288795471191,625.0,1,1,40,79,1,100,small,False
3004,3.700975179672241,1035.0,1,1,40,79,1,300,small,False
3005,0.5989992618560791,246.0,1,1,40,79,1,0,small,False
3006,0.7529797554016113,232.0,1,1,40,79,1,0,small,False
3007,3.8887248039245605,1038.0,1,1,40,79,1,400,small,False
3008,6.5819783210754395,779.0,1,1,40,79,1,300,small,False
3009,4.166608810424805,1327.0,1,1,1320,79,1,0,small,False
3010,5.211193323135376,1335.0,1,1,1320,79,1,500,small,False
3011,0.6684749126434326,239.0,1,1,40,79,1,0,small,False
3012,3.577683210372925,809.0,1,1,40,79,1,400,small,False
3013,0.6298997402191162,247.0,1,1,40,79,1,0,small,False
3014,2.1976635456085205,602.0,1,1,40,79,1,300,small,False
3015,3.776406764984131,1055.0,1,1,40,79,1,400,small,False
3016,0.5871529579162598,248.0,1,1,40,79,1,0,small,False
3017,3.076685905456543,758.0,1,1,40,79,1,100,small,False
3018,0.5980966091156006,251.0,1,1,40,79,1,200,small,False
3019,2.9089014530181885,639.0,1,1,40,79,1,300,small,False
3020,1.4103672504425049,609.0,1,1,40,79,1,200,small,False
3021,0.5741097927093506,247.0,1,1,40,79,1,0,small,False
3022,1.7476255893707275,604.0,1,1,40,79,1,200,small,False
3023,6.737120866775513,1009.0,1,1,40,79,1,200,small,False
3024,4.066981792449951,1027.0,1,1,40,79,1,400,small,False
3025,2.9662153720855713,616.0,1,1,40,79,1,200,small,False
3026,0.7430746555328369,229.0,1,1,40,79,1,200,small,False
3027,7.585473299026489,1353.0,1,1,1320,79,1,300,small,False
3028,0.6469786167144775,250.0,1,1,40,79,1,200,small,False
3029,1.8450076580047607,606.0,1,1,40,79,1,100,small,False
3030,3.669611692428589,1035.0,1,1,40,79,1,400,small,False
3031,7.221210718154907,1288.0,1,1,1320,79,1,400,small,False
3032,0.6629550457000732,234.0,1,1,40,79,1,200,small,False
3033,3.004966974258423,758.0,1,1,40,79,1,0,small,False
3034,2.9942333698272705,814.0,1,1,40,79,1,0,small,False
3035,2.966984987258911,758.0,1,1,40,79,1,200,small,False
3036,0.5980672836303711,248.0,1,1,40,79,1,0,small,False
3037,5.8582282066345215,1325.0,1,1,1320,79,1,300,small,False
3038,0.7800462245941162,231.0,1,1,40,79,1,0,small,False
3039,2.7799441814422607,641.0,1,1,40,79,1,0,small,False
3040,3.696953058242798,1024.0,1,1,40,79,1,300,small,False
3041,5.705172777175903,1560.0,1,1,1320,79,1,300,small,False
3042,6.896070957183838,1091.0,1,1,40,79,1,600,small,False
3043,4.894649982452393,1026.0,1,1,40,79,1,200,small,False
3044,3.344296455383301,1035.0,1,1,40,79,1,100,small,False
3045,2.6371893882751465,750.0,1,1,40,79,1,100,small,False
3046,5.235953330993652,1033.0,1,1,40,79,1,200,small,False
3047,1.6609251499176025,626.0,1,1,40,79,1,200,small,False
3048,6.255959987640381,1315.0,1,1,1320,79,1,500,small,False
3049,0.7841179370880127,225.0,1,1,40,79,1,0,small,False
3050,0.7230966091156006,248.0,1,1,40,79,1,0,small,False
3051,3.9445488452911377,1034.0,1,1,40,79,1,300,small,False
3052,6.735177755355835,1401.0,1,1,1320,79,1,300,small,False
3053,4.59142541885376,1036.0,1,1,40,79,1,400,small,False
3054,4.114174127578735,1027.0,1,1,40,79,1,400,small,False
3055,4.390721082687378,699.0,1,1,40,79,1,0,small,False
3056,0.6259465217590332,249.0,1,1,40,79,1,0,small,False
3057,7.4258716106414795,1301.0,1,1,1320,79,1,300,small,False
3058,4.165743350982666,1028.0,1,1,40,79,1,300,small,False
3059,5.745180368423462,1016.0,1,1,40,79,1,200,small,False
3060,1.6221814155578613,629.0,1,1,40,79,1,200,small,False
3061,0.6551156044006348,249.0,1,1,40,79,1,0,small,False
3062,7.3179004192352295,999.0,1,1,40,79,1,300,small,False
3063,3.1974053382873535,1042.0,1,1,40,79,1,100,small,False
3064,2.384571075439453,596.0,1,1,40,79,1,100,small,False
3065,0.6510202884674072,243.0,1,1,40,79,1,0,small,False
3066,7.139316558837891,1022.0,1,1,40,79,1,200,small,False
3067,0.5980019569396973,247.0,1,1,40,79,1,0,small,False
3068,0.6792294979095459,236.0,1,1,40,79,1,0,small,False
3069,1.7954154014587402,631.0,1,1,40,79,1,100,small,False
3070,1.7078838348388672,632.0,1,1,40,79,1,0,small,False
3071,3.925152063369751,1035.0,1,1,40,79,1,200,small,False
3072,3.0487663745880127,638.0,1,1,40,79,1,0,small,False
3073,2.0772902965545654,613.0,1,1,40,79,1,0,small,False
3074,2.723888635635376,776.0,1,1,40,79,1,300,small,False
3075,5.222531080245972,1023.0,1,1,40,79,1,400,small,False
3076,1.7809252738952637,621.0,1,1,40,79,1,0,small,False
3077,3.5125701427459717,810.0,1,1,40,79,1,100,small,False
3078,0.7069869041442871,233.0,1,1,40,79,1,0,small,False
3079,4.07418966293335,1320.0,1,1,1320,79,1,300,small,False
3080,1.703333854675293,636.0,1,1,40,79,1,0,small,False
3081,4.648102045059204,798.0,1,1,40,79,1,300,small,False
3082,2.6324522495269775,748.0,1,1,40,79,1,200,small,False
3083,6.13309645652771,1008.0,1,1,40,79,1,300,small,False
3084,4.276969909667969,775.0,1,1,40,79,1,100,small,False
3085,0.6391167640686035,245.0,1,1,40,79,1,0,small,False
3086,6.923949480056763,1303.0,1,1,1320,79,1,400,small,False
3087,5.668769121170044,1325.0,1,1,1320,79,1,400,small,False
3088,4.379552125930786,801.0,1,1,40,79,1,300,small,False
3089,3.2398324012756348,755.0,1,1,40,79,1,100,small,False
3090,2.387925148010254,751.0,1,1,40,79,1,200,small,False
3091,0.6269917488098145,251.0,1,1,40,79,1,0,small,False
3092,1.59419584274292,632.0,1,1,40,79,1,100,small,False
3093,5.96921181678772,1313.0,1,1,1320,79,1,300,small,False
3094,1.3718798160552979,624.0,1,1,40,79,1,100,small,False
3095,4.17413330078125,1332.0,1,1,1320,79,1,500,small,False
3096,0.737083911895752,234.0,1,1,40,79,1,0,small,False
3097,1.8518731594085693,604.0,1,1,40,79,1,0,small,False
3098,1.9039385318756104,625.0,1,1,40,79,1,100,small,False
3099,2.275036096572876,611.0,1,1,40,79,1,200,small,False
3100,3.423246383666992,796.0,1,1,40,79,1,300,small,False
3101,5.856130599975586,1318.0,1,1,1320,79,1,200,small,False
3102,5.424010276794434,1294.0,1,1,1320,79,1,400,small,False
3103,8.673855543136597,1532.0,1,1,1320,79,1,400,small,False
3104,2.5267958641052246,598.0,1,1,40,79,1,100,small,False
3105,0.7040414810180664,231.0,1,1,40,79,1,0,small,False
3106,3.230990171432495,812.0,1,1,40,79,1,300,small,False
3107,3.9630210399627686,1424.0,1,1,1320,79,1,400,small,False
3108,1.6569504737854004,651.0,1,1,40,79,1,200,small,False
3109,8.270800352096558,1530.0,1,1,1320,79,1,300,small,False
3110,3.9160819053649902,1026.0,1,1,40,79,1,100,small,False
3111,0.5626733303070068,246.0,1,1,40,79,1,0,small,False
3112,3.6180508136749268,711.0,1,1,40,79,1,300,small,False
3113,1.8059265613555908,624.0,1,1,40,79,1,0,small,False
3114,5.77875828742981,1683.0,1,1,1320,79,1,500,small,False
3115,0.5710375308990479,248.0,1,1,40,79,1,0,small,False
3116,2.89310884475708,815.0,1,1,40,79,1,200,small,False
3117,4.067439317703247,1336.0,1,1,1320,79,1,400,small,False
3118,0.6280145645141602,248.0,1,1,40,79,1,0,small,False
3119,1.515937328338623,608.0,1,1,40,79,1,0,small,False
3120,3.810159921646118,1034.0,1,1,40,79,1,200,small,False
3121,6.102858781814575,1303.0,1,1,1320,79,1,200,small,False
3122,2.0127012729644775,609.0,1,1,40,79,1,100,small,False
3123,4.342299461364746,1326.0,1,1,1320,79,1,200,small,False
3124,3.008054733276367,726.0,1,1,40,79,1,0,small,False
3125,0.6905472278594971,233.0,1,1,40,79,1,0,small,False
3126,2.2270383834838867,594.0,1,1,40,79,1,100,small,False
3127,0.7539687156677246,230.0,1,1,40,79,1,0,small,False
3128,1.8301405906677246,609.0,1,1,40,79,1,0,small,False
3129,3.545807123184204,1341.0,1,1,1320,79,1,700,small,False
3130,4.386483907699585,1014.0,1,1,40,79,1,200,small,False
3131,4.514834642410278,1028.0,1,1,40,79,1,500,small,False
3132,2.065126419067383,608.0,1,1,40,79,1,200,small,False
3133,5.25495982170105,720.0,1,1,40,79,1,0,small,False
3134,5.4916393756866455,1325.0,1,1,1320,79,1,300,small,False
3135,2.788928985595703,1043.0,1,1,40,79,1,300,small,False
3136,4.672063827514648,1422.0,1,1,1320,79,1,200,small,False
3137,4.984553575515747,1019.0,1,1,40,79,1,400,small,False
3138,6.963360071182251,1306.0,1,1,1320,79,1,500,small,False
3139,8.685661554336548,1293.0,1,1,1320,79,1,300,small,False
3140,0.7040841579437256,230.0,1,1,40,79,1,0,small,False
3141,1.4697983264923096,623.0,1,1,40,79,1,0,small,False
3142,1.433236837387085,614.0,1,1,40,79,1,200,small,False
3143,3.9447906017303467,1337.0,1,1,1320,79,1,500,small,False
3144,2.6859776973724365,791.0,1,1,40,79,1,200,small,False
3145,4.733020305633545,1315.0,1,1,1320,79,1,500,small,False
3146,4.180476665496826,1032.0,1,1,40,79,1,400,small,False
3147,0.5820584297180176,246.0,1,1,40,79,1,0,small,False
3148,2.9202215671539307,585.0,1,1,40,79,1,100,small,False
3149,4.0680365562438965,1033.0,1,1,40,79,1,200,small,False
3150,5.758086204528809,1015.0,1,1,40,79,1,600,small,False
3151,5.072661638259888,1048.0,1,1,40,79,1,300,small,False
3152,2.5944929122924805,620.0,1,1,40,79,1,0,small,False
3153,4.962651252746582,1025.0,1,1,40,79,1,200,small,False
3154,0.7137582302093506,232.0,1,1,40,79,1,0,small,False
3155,4.889824867248535,1314.0,1,1,1320,79,1,400,small,False
3156,1.217965841293335,610.0,1,1,40,79,1,200,small,False
3157,2.387929916381836,617.0,1,1,40,79,1,100,small,False
3158,0.7339963912963867,237.0,1,1,40,79,1,0,small,False
3159,4.655828475952148,1334.0,1,1,1320,79,1,200,small,False
3160,0.5800697803497314,249.0,1,1,40,79,1,0,small,False
3161,0.5874233245849609,246.0,1,1,40,79,1,200,small,False
3162,5.165569067001343,1029.0,1,1,40,79,1,100,small,False
3163,1.6416962146759033,636.0,1,1,40,79,1,0,small,False
3164,4.987855434417725,1308.0,1,1,1320,79,1,400,small,False
3165,2.253131866455078,585.0,1,1,40,79,1,100,small,False
3166,4.673304557800293,1032.0,1,1,40,79,1,200,small,False
3167,4.918665170669556,1304.0,1,1,1320,79,1,600,small,False
3168,4.951982498168945,1293.0,1,1,1320,79,1,500,small,False
3169,4.7670722007751465,797.0,1,1,40,79,1,300,small,False
3170,6.435397148132324,1312.0,1,1,1320,79,1,200,small,False
3171,4.543663024902344,1027.0,1,1,40,79,1,300,small,False
3172,4.346863031387329,741.0,1,1,40,79,1,200,small,False
3173,2.585493326187134,745.0,1,1,40,79,1,200,small,False
3174,2.9244325160980225,639.0,1,1,40,79,1,100,small,False
3175,3.4762680530548096,1328.0,1,1,40,79,1,200,small,False
3176,3.4386281967163086,1038.0,1,1,40,79,1,400,small,False
3177,1.7588770389556885,621.0,1,1,40,79,1,100,small,False
3178,3.763369083404541,803.0,1,1,40,79,1,0,small,False
3179,1.8715450763702393,613.0,1,1,40,79,1,200,small,False
3180,0.5779943466186523,248.0,1,1,40,79,1,0,small,False
3181,3.0479562282562256,773.0,1,1,40,79,1,0,small,False
3182,1.8910317420959473,627.0,1,1,40,79,1,100,small,False
3183,3.7793121337890625,1342.0,1,1,1320,79,1,200,small,False
3184,0.7340042591094971,247.0,1,1,40,79,1,0,small,False
3185,0.752981424331665,233.0,1,1,40,79,1,0,small,False
3186,2.7368698120117188,641.0,1,1,40,79,1,100,small,False
3187,1.7988324165344238,618.0,1,1,40,79,1,0,small,False
3188,1.8079981803894043,615.0,1,1,40,79,1,0,small,False
3189,1.6619980335235596,623.0,1,1,40,79,1,100,small,False
3190,2.90181303024292,639.0,1,1,40,79,1,0,small,False
3191,1.9083383083343506,628.0,1,1,40,79,1,100,small,False
3192,5.0331809520721436,1047.0,1,1,40,79,1,100,small,False
3193,3.943065643310547,1152.0,1,1,40,79,1,400,small,False
3194,4.282089948654175,1056.0,1,1,40,79,1,500,small,False
3195,3.9815304279327393,714.0,1,1,40,79,1,200,small,False
3196,0.579984188079834,245.0,1,1,40,79,1,200,small,False
3197,0.7438702583312988,236.0,1,1,40,79,1,0,small,False
3198,5.005779266357422,1307.0,1,1,1320,79,1,300,small,False
3199,0.6220247745513916,246.0,1,1,40,79,1,0,small,False
3200,3.3745453357696533,715.0,1,1,40,79,1,100,small,False
3201,0.5631754398345947,249.0,1,1,40,79,1,0,small,False
3202,6.295639514923096,1312.0,1,1,1320,79,1,200,small,False
3203,0.6579031944274902,250.0,1,1,40,79,1,0,small,False
3204,2.8093559741973877,640.0,1,1,40,79,1,100,small,False
3205,1.5609853267669678,636.0,1,1,40,79,1,100,small,False
3206,3.804039478302002,1340.0,1,1,1320,79,1,200,small,False
3207,4.160619020462036,803.0,1,1,40,79,1,200,small,False
3208,0.7547976970672607,236.0,1,1,40,79,1,200,small,False
3209,5.646284580230713,1015.0,1,1,40,79,1,200,small,False
3210,4.78970193862915,1024.0,1,1,40,79,1,400,small,False
3211,0.7220630645751953,239.0,1,1,40,79,1,0,small,False
3212,1.295018196105957,613.0,1,1,40,79,1,0,small,False
3213,7.966899156570435,1287.0,1,1,1320,79,1,400,small,False
3214,0.649029016494751,250.0,1,1,40,79,1,0,small,False
3215,5.8408825397491455,1024.0,1,1,40,79,1,300,small,False
3216,4.151241779327393,1034.0,1,1,40,79,1,300,small,False
3217,30.54092311859131,1886.0,1,1,2226,101,2,1100,small,False
3218,13.560975551605225,1243.0,1,1,1320,79,1,300,small,False
3219,5.982164144515991,730.0,1,1,40,79,1,100,small,False
3220,1.860938310623169,614.0,1,1,40,79,1,100,small,False
3221,4.74824857711792,1025.0,1,1,40,79,1,500,small,False
3222,4.476219177246094,1029.0,1,1,40,79,1,500,small,False
3223,4.383265733718872,732.0,1,1,40,79,1,100,small,False
3224,2.85066819190979,624.0,1,1,40,79,1,300,small,False
3225,3.6241538524627686,730.0,1,1,40,79,1,300,small,False
3226,3.466742992401123,1035.0,1,1,40,79,1,0,small,False
3227,0.7019176483154297,250.0,1,1,40,79,1,0,small,False
3228,2.9070377349853516,639.0,1,1,40,79,1,0,small,False
3229,3.5430526733398438,632.0,1,1,40,79,1,100,small,False
3230,3.544999599456787,809.0,1,1,40,79,1,300,small,False
3231,5.174989461898804,1310.0,1,1,1320,79,1,200,small,False
3232,5.545374155044556,1039.0,1,1,40,79,1,300,small,False
3233,1.454899787902832,623.0,1,1,40,79,1,200,small,False
3234,1.7230918407440186,615.0,1,1,40,79,1,200,small,False
3235,0.8890893459320068,249.0,1,1,40,79,1,0,small,False
3236,6.079931020736694,1016.0,1,1,40,79,1,500,small,False
3237,5.103367567062378,1030.0,1,1,40,79,1,100,small,False
3238,4.190620422363281,627.0,1,1,40,79,1,0,small,False
3239,1.924708366394043,623.0,1,1,40,79,1,400,small,False
3240,0.6909933090209961,250.0,1,1,40,79,1,0,small,False
3241,0.6479933261871338,251.0,1,1,40,79,1,0,small,False
3242,0.7780156135559082,251.0,1,1,40,79,1,0,small,False
3243,0.8220353126525879,245.0,1,1,40,79,1,0,small,False
3244,1.681015968322754,630.0,1,1,40,79,1,100,small,False
3245,0.731055498123169,246.0,1,1,40,79,1,0,small,False
3246,4.084039688110352,729.0,1,1,40,79,1,100,small,False
3247,7.772202730178833,1272.0,1,1,1320,79,1,500,small,False
3248,3.825366735458374,1031.0,1,1,40,79,1,200,small,False
3249,5.412765264511108,1017.0,1,1,40,79,1,400,small,False
3250,3.8754329681396484,1037.0,1,1,40,79,1,500,small,False
3251,2.9968037605285645,616.0,1,1,40,79,1,100,small,False
3252,7.446501016616821,1023.0,1,1,40,79,1,500,small,False
3253,7.563405275344849,770.0,1,1,40,79,1,300,small,False
3254,4.0208046436309814,1331.0,1,1,1320,79,1,300,small,False
3255,1.9329557418823242,609.0,1,1,40,79,1,0,small,False
3256,4.587364435195923,1330.0,1,1,1320,79,1,400,small,False
3257,3.3210809230804443,775.0,1,1,40,79,1,200,small,False
3258,4.467867374420166,800.0,1,1,40,79,1,200,small,False
3259,7.620383024215698,1289.0,1,1,1320,79,1,300,small,False
3260,3.232809066772461,616.0,1,1,40,79,1,100,small,False
3261,3.5559589862823486,713.0,1,1,40,79,1,100,small,False
3262,3.079911708831787,637.0,1,1,40,79,1,300,small,False
3263,0.5999832153320312,251.0,1,1,40,79,1,0,small,False
3264,2.5446572303771973,743.0,1,1,40,79,1,300,small,False
3265,0.6763336658477783,238.0,1,1,40,79,1,0,small,False
3266,5.610258102416992,738.0,1,1,40,79,1,200,small,False
3267,0.6759834289550781,251.0,1,1,40,79,1,0,small,False
3268,0.7001862525939941,247.0,1,1,40,79,1,0,small,False
3269,3.2024214267730713,1042.0,1,1,40,79,1,300,small,False
3270,0.7059891223907471,246.0,1,1,40,79,1,200,small,False
3271,0.6480259895324707,247.0,1,1,40,79,1,200,small,False
3272,4.840835809707642,1329.0,1,1,1320,79,1,300,small,False
3273,0.6999166011810303,247.0,1,1,40,79,1,0,small,False
3274,0.6470210552215576,247.0,1,1,40,79,1,0,small,False
3275,3.8962666988372803,1036.0,1,1,40,79,1,100,small,False
3276,0.6679456233978271,252.0,1,1,40,79,1,0,small,False
3277,0.6499862670898438,248.0,1,1,40,79,1,0,small,False
3278,0.6690006256103516,240.0,1,1,40,79,1,0,small,False
3279,6.751469373703003,1030.0,1,1,40,79,1,500,small,False
3280,5.83681845664978,787.0,1,1,40,79,1,200,small,False
3281,2.6206657886505127,584.0,1,1,40,79,1,200,small,False
3282,3.232881546020508,636.0,1,1,40,79,1,0,small,False
3283,7.984930515289307,1297.0,1,1,1320,79,1,200,small,False
3284,4.176684379577637,1029.0,1,1,40,79,1,500,small,False
3285,3.913339376449585,1035.0,1,1,40,79,1,400,small,False
3286,0.6272001266479492,252.0,1,1,40,79,1,0,small,False
3287,3.968238353729248,1337.0,1,1,1320,79,1,200,small,False
3288,3.6027984619140625,1035.0,1,1,40,79,1,0,small,False
3289,0.7487800121307373,233.0,1,1,40,79,1,0,small,False
3290,3.1753053665161133,776.0,1,1,40,79,1,100,small,False
3291,4.388168573379517,1335.0,1,1,1320,79,1,400,small,False
3292,0.6395761966705322,247.0,1,1,40,79,1,0,small,False
3293,4.309873580932617,1442.0,1,1,1320,79,1,300,small,False
3294,3.6616222858428955,775.0,1,1,40,79,1,200,small,False
3295,2.7474162578582764,1052.0,1,1,40,79,1,100,small,False
3296,0.5830364227294922,247.0,1,1,40,79,1,0,small,False
3297,5.017135381698608,1024.0,1,1,40,79,1,400,small,False
3298,5.75877833366394,1321.0,1,1,1320,79,1,100,small,False
3299,4.198904514312744,1334.0,1,1,1320,79,1,500,small,False
3300,5.4231696128845215,1021.0,1,1,40,79,1,400,small,False
3301,6.304177522659302,1010.0,1,1,40,79,1,300,small,False
3302,5.8800084590911865,1304.0,1,1,1320,79,1,100,small,False
3303,4.596607208251953,1050.0,1,1,40,79,1,400,small,False
